time	voltage	cai	inat
0.000000	-65.000000	0.000000	-0.000002
0.025000	-66.539572	0.000009	-0.000002
0.050000	-67.614404	0.000009	-0.000001
0.075000	-68.386307	0.000008	-0.000001
0.100000	-68.942065	0.000007	-0.000000
0.125000	-69.342534	0.000006	-0.000000
0.150000	-69.631264	0.000005	-0.000000
0.175000	-69.839645	0.000005	-0.000000
0.200000	-69.990247	0.000004	-0.000000
0.225000	-70.099260	0.000004	-0.000000
0.250000	-70.178288	0.000004	-0.000000
0.275000	-70.235670	0.000004	-0.000000
0.300000	-70.277400	0.000004	-0.000000
0.325000	-70.307791	0.000004	-0.000000
0.350000	-70.329956	0.000004	-0.000000
0.375000	-70.346143	0.000004	-0.000000
0.400000	-70.357977	0.000004	-0.000000
0.425000	-70.366640	0.000004	-0.000000
0.450000	-70.372990	0.000004	-0.000000
0.475000	-70.377652	0.000004	-0.000000
0.500000	-70.381084	0.000004	-0.000000
0.525000	-70.383617	0.000003	-0.000000
0.550000	-70.385499	0.000003	-0.000000
0.575000	-70.386908	0.000003	-0.000000
0.600000	-70.387976	0.000003	-0.000000
0.625000	-70.388800	0.000003	-0.000000
0.650000	-70.389451	0.000003	-0.000000
0.675000	-70.389982	0.000003	-0.000000
0.700000	-70.390430	0.000003	-0.000000
0.725000	-70.390824	0.000003	-0.000000
0.750000	-70.391182	0.000003	-0.000000
0.775000	-70.391519	0.000003	-0.000000
0.800000	-70.391845	0.000003	-0.000000
0.825000	-70.392167	0.000003	-0.000000
0.850000	-70.392489	0.000003	-0.000000
0.875000	-70.392813	0.000003	-0.000000
0.900000	-70.393141	0.000003	-0.000000
0.925000	-70.393473	0.000003	-0.000000
0.950000	-70.393810	0.000003	-0.000000
0.975000	-70.394150	0.000003	-0.000000
1.000000	-70.394493	0.000003	-0.000000
1.025000	-70.394838	0.000003	-0.000000
1.050000	-70.395184	0.000003	-0.000000
1.075000	-70.395528	0.000003	-0.000000
1.100000	-70.395872	0.000003	-0.000000
1.125000	-70.396212	0.000003	-0.000000
1.150000	-70.396549	0.000003	-0.000000
1.175000	-70.396881	0.000003	-0.000000
1.200000	-70.397207	0.000003	-0.000000
